#;Data/Hora;Ativo;C/V;Quantidade;Preço limite;Status;Tipo;Quantidade executada;Preço médio;Resultado (Abs.);Resultado %;Resultado (R$)
"10956645318";"11/08/2021 / 11:30:00";"GOLL4";"V";"1000";"0,00";"executada";"saída";"1000";"19,53";"-0,07";"-0,34";"-66,00"
"10956513687";"11/08/2021 / 10:50:01";"GOLL4";"C";"1000";"0,00";"executada";"entrada";"1000";"19,60";"-";"-";"-"
"10954348466";"10/08/2021 / 16:50:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"19,64";"0,40";"2,00";"360,00"
"10952974557";"10/08/2021 / 10:50:02";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"20,04";"-";"-";"-"
"10950147495";"09/08/2021 / 16:50:00";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"19,99";"-0,03";"-0,15";"-27,00"
"10949399134";"09/08/2021 / 13:30:01";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"20,02";"-";"-";"-"
"10941697415";"06/08/2021 / 13:40:00";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"20,02";"0,06";"0,29";"52,00"
"10941205011";"06/08/2021 / 10:40:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"20,08";"-";"-";"-"
"10937853884";"05/08/2021 / 13:00:01";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"20,24";"-0,09";"-0,44";"-81,00"
"10937354712";"05/08/2021 / 11:00:02";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"20,33";"-";"-";"-"
"10937324164";"05/08/2021 / 10:50:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"20,19";"-0,12";"-0,58";"-105,00"
"10937247710";"05/08/2021 / 10:30:05";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"20,07";"-";"-";"-"
"10934969175";"04/08/2021 / 16:50:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"20,00";"0,30";"1,48";"270,00"
"10933550449";"04/08/2021 / 10:30:03";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"20,30";"-";"-";"-"
"10930481071";"03/08/2021 / 16:50:00";"GOLL4";"V";"1000";"0,00";"executada";"saída";"1000";"20,20";"0,20";"1,02";"204,00"
"10929836075";"03/08/2021 / 14:00:01";"GOLL4";"C";"1000";"0,00";"executada";"entrada";"1000";"20,00";"-";"-";"-"
"10924872442";"02/08/2021 / 16:50:00";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"20,33";"0,38";"1,85";"344,00"
"10922858882";"02/08/2021 / 12:20:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"20,71";"-";"-";"-"
"10922387227";"02/08/2021 / 10:50:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"20,95";"-0,29";"-1,40";"-261,00"
"10922347673";"02/08/2021 / 10:40:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"20,66";"-";"-";"-"
"10907738448";"30/07/2021 / 13:10:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"21,11";"-0,06";"-0,29";"-54,00"
"10907194229";"30/07/2021 / 11:20:02";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"21,05";"-";"-";"-"
"10907140863";"30/07/2021 / 11:10:01";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"21,09";"-0,08";"-0,37";"-70,00"
"10906967981";"30/07/2021 / 10:30:01";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"21,17";"-";"-";"-"
"10904764415";"29/07/2021 / 16:50:00";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"21,39";"0,46";"2,09";"411,00"
"10903576694";"29/07/2021 / 10:30:02";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"21,85";"-";"-";"-"
"10900980061";"28/07/2021 / 13:20:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"21,63";"-0,18";"-0,82";"-158,00"
"10900818628";"28/07/2021 / 12:40:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"21,45";"-";"-";"-"
"10900394485";"28/07/2021 / 11:20:01";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"21,61";"-0,18";"-0,81";"-159,00"
"10900326258";"28/07/2021 / 11:10:01";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"21,79";"-";"-";"-"
"10898292289";"27/07/2021 / 16:50:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"21,23";"0,07";"0,33";"63,00"
"10897072718";"27/07/2021 / 12:00:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"21,30";"-";"-";"-"
"10893925456";"26/07/2021 / 16:50:00";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"21,81";"0,18";"0,82";"159,00"
"10893211254";"26/07/2021 / 13:30:01";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"21,63";"-";"-";"-"
"10882372491";"23/07/2021 / 16:50:00";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"21,21";"0,12";"0,56";"108,00"
"10881405164";"23/07/2021 / 12:10:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"21,33";"-";"-";"-"
"10878011166";"22/07/2021 / 15:30:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"21,55";"-0,02";"-0,08";"-16,00"
"10877036295";"22/07/2021 / 11:40:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"21,53";"-";"-";"-"
"10874283475";"21/07/2021 / 14:20:00";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"21,55";"-0,24";"-1,14";"-219,00"
"10873962935";"21/07/2021 / 12:30:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"21,31";"-";"-";"-"
"10873757270";"21/07/2021 / 11:40:00";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"21,55";"-0,14";"-0,64";"-124,00"
"10873556615";"21/07/2021 / 10:50:01";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"21,69";"-";"-";"-"
"10870583002";"20/07/2021 / 15:25:06";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"21,51";"0,67";"3,20";"600,00"
"10869593744";"20/07/2021 / 11:00:02";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"20,84";"-";"-";"-"
"10866209331";"19/07/2021 / 14:20:01";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"20,72";"-0,07";"-0,35";"-65,00"
"10866167764";"19/07/2021 / 14:10:01";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"20,79";"-";"-";"-"
"10865804040";"19/07/2021 / 12:40:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"20,78";"-0,08";"-0,39";"-73,00"
"10865311003";"19/07/2021 / 11:00:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"20,70";"-";"-";"-"
"10856647568";"16/07/2021 / 16:05:43";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"21,55";"0,72";"3,23";"576,00"
"10854869098";"16/07/2021 / 10:40:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"22,27";"-";"-";"-"
"10851909855";"15/07/2021 / 16:50:00";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"22,11";"0,11";"0,50";"88,00"
"10850472689";"15/07/2021 / 12:10:02";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"22,22";"-";"-";"-"
"10846063482";"14/07/2021 / 16:50:00";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"22,58";"0,02";"0,07";"12,00"
"10845251813";"14/07/2021 / 14:00:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"22,60";"-";"-";"-"
"10840421216";"13/07/2021 / 11:20:02";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"22,12";"-0,09";"-0,41";"-81,00"
"10840344024";"13/07/2021 / 11:00:03";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"22,03";"-";"-";"-"
"10840286667";"13/07/2021 / 10:40:01";"GOLL4";"V";"900";"0,00";"executada";"saída";"900";"22,11";"-0,11";"-0,50";"-99,00"
"10840244576";"13/07/2021 / 10:30:03";"GOLL4";"C";"900";"0,00";"executada";"entrada";"900";"22,22";"-";"-";"-"
"10836269251";"12/07/2021 / 12:20:00";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"22,13";"-0,09";"-0,41";"-81,00"
"10836071611";"12/07/2021 / 11:30:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"22,04";"-";"-";"-"
"10835927885";"12/07/2021 / 11:00:01";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"22,14";"-0,10";"-0,45";"-90,00"
"10835871679";"12/07/2021 / 10:40:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"22,04";"-";"-";"-"
"10823574672";"08/07/2021 / 16:50:00";"GOLL4";"C";"900";"0,00";"executada";"saída";"900";"21,93";"0,04";"0,18";"36,00"
"10823059178";"08/07/2021 / 14:50:01";"GOLL4";"V";"900";"0,00";"executada";"entrada";"900";"21,97";"-";"-";"-"
"10820139251";"07/07/2021 / 16:50:01";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"22,71";"0,07";"0,31";"56,00"
"10819955061";"07/07/2021 / 16:00:01";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"22,64";"-";"-";"-"
"10819762773";"07/07/2021 / 14:50:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"22,62";"0,06";"0,26";"48,00"
"10818819593";"07/07/2021 / 10:40:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"22,68";"-";"-";"-"
"10816364477";"06/07/2021 / 16:50:00";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"22,54";"0,12";"0,53";"96,00"
"10815803848";"06/07/2021 / 12:50:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"22,66";"-";"-";"-"
"10812941195";"05/07/2021 / 14:00:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"23,33";"-0,08";"-0,35";"-65,00"
"10812711780";"05/07/2021 / 12:50:00";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"23,25";"-";"-";"-"
"10812435014";"05/07/2021 / 11:10:00";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"23,32";"-0,18";"-0,77";"-145,00"
"10812322290";"05/07/2021 / 10:30:01";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"23,50";"-";"-";"-"
"10804067490";"02/07/2021 / 14:50:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"23,37";"-0,13";"-0,55";"-102,00"
"10803855831";"02/07/2021 / 13:20:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"23,24";"-";"-";"-"
"10803568625";"02/07/2021 / 11:40:01";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"23,29";"-0,15";"-0,65";"-121,00"
"10803525545";"02/07/2021 / 11:30:01";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"23,44";"-";"-";"-"
"10801236986";"01/07/2021 / 16:50:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"22,71";"0,27";"1,19";"218,00"
"10799945855";"01/07/2021 / 11:50:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"22,98";"-";"-";"-"
"10799828706";"01/07/2021 / 11:20:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"23,05";"0,01";"0,04";"7,00"
"10799608120";"01/07/2021 / 10:30:02";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"23,06";"-";"-";"-"
"10796493012";"30/06/2021 / 16:50:00";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"23,08";"-0,02";"-0,09";"-16,00"
"10795795859";"30/06/2021 / 11:50:01";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"23,10";"-";"-";"-"
"10795768717";"30/06/2021 / 11:40:01";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"23,05";"0,01";"0,03";"6,00"
"10795566408";"30/06/2021 / 10:50:01";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"23,04";"-";"-";"-"
"10793336451";"29/06/2021 / 16:50:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"23,15";"-0,03";"-0,13";"-24,00"
"10792444197";"29/06/2021 / 12:50:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"23,12";"-";"-";"-"
"10788864090";"28/06/2021 / 14:40:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"23,78";"-0,03";"-0,12";"-22,00"
"10788028670";"28/06/2021 / 11:20:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"23,75";"-";"-";"-"
"10787810251";"28/06/2021 / 10:40:02";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"23,81";"-0,23";"-0,97";"-186,00"
"10787765782";"28/06/2021 / 10:30:03";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"24,05";"-";"-";"-"
"10777688160";"25/06/2021 / 16:50:00";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"23,98";"0,43";"1,74";"340,00"
"10776613847";"25/06/2021 / 11:50:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"24,40";"-";"-";"-"
"10773413831";"24/06/2021 / 16:50:00";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"24,76";"0,34";"1,35";"238,00"
"10771851831";"24/06/2021 / 10:40:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,10";"-";"-";"-"
"10768610036";"23/06/2021 / 16:10:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"24,95";"-0,08";"-0,33";"-57,00"
"10768553255";"23/06/2021 / 16:00:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"25,03";"-";"-";"-"
"10768477347";"23/06/2021 / 15:40:01";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"24,97";"0,14";"0,54";"108,00"
"10766847941";"23/06/2021 / 10:30:01";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"24,84";"-";"-";"-"
"10763480863";"22/06/2021 / 16:50:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"24,86";"-0,09";"-0,36";"-72,00"
"10762033536";"22/06/2021 / 13:00:02";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"24,77";"-";"-";"-"
"10756304676";"21/06/2021 / 13:40:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"25,02";"-0,06";"-0,24";"-48,00"
"10755772529";"21/06/2021 / 11:50:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"24,96";"-";"-";"-"
"10755544025";"21/06/2021 / 10:50:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"25,11";"-0,06";"-0,25";"-43,00"
"10755520516";"21/06/2021 / 10:40:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,05";"-";"-";"-"
"10745361691";"18/06/2021 / 14:50:01";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"24,61";"0,07";"0,29";"56,00"
"10744227250";"18/06/2021 / 10:50:02";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"24,54";"-";"-";"-"
"10744182504";"18/06/2021 / 10:40:02";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"24,38";"-0,14";"-0,56";"-109,00"
"10744115983";"18/06/2021 / 10:30:02";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"24,51";"-";"-";"-"
"10738688138";"17/06/2021 / 12:00:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"24,90";"-0,15";"-0,60";"-119,00"
"10738415826";"17/06/2021 / 11:10:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"24,75";"-";"-";"-"
"10738317621";"17/06/2021 / 10:50:01";"GOLL4";"V";"800";"0,00";"executada";"saída";"800";"24,82";"-0,18";"-0,72";"-144,00"
"10738258791";"17/06/2021 / 10:40:01";"GOLL4";"C";"800";"0,00";"executada";"entrada";"800";"25,00";"-";"-";"-"
"10733864227";"16/06/2021 / 12:20:01";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"25,07";"-0,19";"-0,76";"-152,00"
"10733145470";"16/06/2021 / 11:00:01";"GOLL4";"V";"800";"0,00";"executada";"entrada";"800";"24,88";"-";"-";"-"
"10733056290";"16/06/2021 / 10:50:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"25,03";"-0,06";"-0,24";"-42,00"
"10733005555";"16/06/2021 / 10:40:02";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"25,09";"-";"-";"-"
"10730534822";"15/06/2021 / 16:50:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"25,24";"0,11";"0,42";"74,00"
"10729499926";"15/06/2021 / 12:30:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,35";"-";"-";"-"
"10725397789";"14/06/2021 / 11:40:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"26,00";"-0,08";"-0,30";"-55,00"
"10725369307";"14/06/2021 / 11:30:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"26,08";"-";"-";"-"
"10725346642";"14/06/2021 / 11:20:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,05";"-0,02";"-0,08";"-14,00"
"10725250499";"14/06/2021 / 10:50:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,03";"-";"-";"-"
"10717333786";"11/06/2021 / 15:40:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"25,91";"-0,07";"-0,27";"-49,00"
"10717303279";"11/06/2021 / 15:30:00";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"25,98";"-";"-";"-"
"10716615230";"11/06/2021 / 11:30:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"25,97";"-0,10";"-0,38";"-70,00"
"10716429811";"11/06/2021 / 10:50:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"26,07";"-";"-";"-"
"10714200210";"10/06/2021 / 16:50:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,20";"-0,09";"-0,34";"-63,00"
"10713515073";"10/06/2021 / 14:00:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,11";"-";"-";"-"
"10713484250";"10/06/2021 / 13:54:36";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,13";"0,87";"3,22";"609,00"
"10712662235";"10/06/2021 / 10:30:03";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"27,00";"-";"-";"-"
"10708769705";"09/06/2021 / 16:50:00";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"27,16";"0,62";"2,23";"434,00"
"10708134451";"09/06/2021 / 14:40:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"27,78";"-";"-";"-"
"10707498789";"09/06/2021 / 12:30:02";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"28,22";"-0,30";"-1,05";"-210,00"
"10707398566";"09/06/2021 / 12:10:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"28,52";"-";"-";"-"
"10699267383";"08/06/2021 / 11:40:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"27,45";"-0,34";"-1,26";"-240,00"
"10699179421";"08/06/2021 / 11:20:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"27,11";"-";"-";"-"
"10699024908";"08/06/2021 / 10:40:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"27,31";"-0,30";"-1,08";"-208,00"
"10698986467";"08/06/2021 / 10:30:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"27,61";"-";"-";"-"
"10695736941";"07/06/2021 / 16:50:00";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"27,54";"-0,01";"-0,04";"-8,00"
"10695375286";"07/06/2021 / 15:50:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"27,53";"-";"-";"-"
"10695136244";"07/06/2021 / 14:50:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"27,57";"-0,18";"-0,65";"-126,00"
"10694406505";"07/06/2021 / 12:10:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"27,75";"-";"-";"-"
"10687830910";"04/06/2021 / 16:50:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,50";"0,15";"0,56";"105,00"
"10687110770";"04/06/2021 / 13:20:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,65";"-";"-";"-"
"10687062434";"04/06/2021 / 12:50:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,77";"-0,05";"-0,19";"-35,00"
"10686763012";"04/06/2021 / 11:00:02";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,72";"-";"-";"-"
"10681711873";"02/06/2021 / 16:50:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"27,08";"0,24";"0,89";"167,00"
"10680879097";"02/06/2021 / 13:20:00";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"26,84";"-";"-";"-"
"10680327517";"02/06/2021 / 11:40:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"26,49";"-0,09";"-0,33";"-61,00"
"10680029751";"02/06/2021 / 10:40:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"26,58";"-";"-";"-"
"10675902011";"01/06/2021 / 12:00:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"27,11";"-0,22";"-0,79";"-152,00"
"10675772734";"01/06/2021 / 11:30:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"27,33";"-";"-";"-"
"10675705000";"01/06/2021 / 11:10:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"27,29";"-0,27";"-0,99";"-188,00"
"10675656184";"01/06/2021 / 11:00:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"27,02";"-";"-";"-"
"10671867958";"31/05/2021 / 14:30:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,75";"-0,10";"-0,36";"-68,00"
"10671740088";"31/05/2021 / 14:00:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,65";"-";"-";"-"
"10670911828";"31/05/2021 / 10:50:02";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,84";"-0,37";"-1,41";"-262,00"
"10670847836";"31/05/2021 / 10:30:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,47";"-";"-";"-"
"10662976364";"28/05/2021 / 16:50:02";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,59";"0,25";"0,93";"175,00"
"10662356263";"28/05/2021 / 11:20:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,84";"-";"-";"-"
"10662329552";"28/05/2021 / 11:10:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"27,01";"-0,14";"-0,51";"-97,00"
"10662301876";"28/05/2021 / 11:00:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"27,15";"-";"-";"-"
"10659550531";"27/05/2021 / 16:50:00";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"27,19";"-0,23";"-0,83";"-159,00"
"10659406021";"27/05/2021 / 15:40:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"27,42";"-";"-";"-"
"10658940639";"27/05/2021 / 12:40:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"27,32";"-0,39";"-1,44";"-271,00"
"10658581251";"27/05/2021 / 11:20:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,93";"-";"-";"-"
"10655915712";"26/05/2021 / 16:50:00";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"27,55";"0,47";"1,74";"329,00"
"10655208346";"26/05/2021 / 13:20:00";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"27,08";"-";"-";"-"
"10655106403";"26/05/2021 / 13:00:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"26,80";"-0,17";"-0,64";"-121,00"
"10655015964";"26/05/2021 / 12:30:00";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"26,97";"-";"-";"-"
"10647948804";"24/05/2021 / 16:50:00";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"25,09";"0,28";"1,10";"196,00"
"10646478178";"24/05/2021 / 10:30:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,37";"-";"-";"-"
"10635814250";"21/05/2021 / 16:50:00";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"25,55";"0,25";"0,97";"176,00"
"10634990805";"21/05/2021 / 13:10:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,80";"-";"-";"-"
"10634613527";"21/05/2021 / 11:00:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,10";"-0,17";"-0,64";"-116,00"
"10634399379";"21/05/2021 / 10:30:02";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,93";"-";"-";"-"
"10629570023";"20/05/2021 / 16:50:02";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"25,90";"0,24";"0,92";"169,00"
"10627884689";"20/05/2021 / 12:40:02";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,14";"-";"-";"-"
"10627333217";"20/05/2021 / 11:00:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"26,24";"-0,05";"-0,19";"-35,00"
"10627202941";"20/05/2021 / 10:40:02";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"26,19";"-";"-";"-"
"10622310487";"19/05/2021 / 16:50:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"25,89";"0,11";"0,43";"77,00"
"10622174175";"19/05/2021 / 16:10:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"25,78";"-";"-";"-"
"10621898458";"19/05/2021 / 15:20:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"25,66";"0,14";"0,55";"98,00"
"10620873551";"19/05/2021 / 10:30:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"25,52";"-";"-";"-"
"10616360652";"18/05/2021 / 11:50:01";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"25,38";"-0,05";"-0,20";"-35,00"
"10616108031";"18/05/2021 / 11:00:02";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"25,43";"-";"-";"-"
"10616037566";"18/05/2021 / 10:50:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"25,37";"-0,04";"-0,16";"-29,00"
"10615875238";"18/05/2021 / 10:30:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,33";"-";"-";"-"
"10608974828";"17/05/2021 / 16:10:01";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"25,15";"0,01";"0,03";"6,00"
"10607770260";"17/05/2021 / 12:20:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,16";"-";"-";"-"
"10607651321";"17/05/2021 / 12:00:02";"GOLL4";"C";"700";"0,00";"executada";"saída";"700";"25,26";"-0,16";"-0,64";"-112,00"
"10607441256";"17/05/2021 / 11:30:01";"GOLL4";"V";"700";"0,00";"executada";"entrada";"700";"25,10";"-";"-";"-"
"10595230684";"14/05/2021 / 16:50:00";"GOLL4";"V";"700";"0,00";"executada";"saída";"700";"25,45";"0,37";"1,48";"259,00"
"10593405867";"14/05/2021 / 12:30:01";"GOLL4";"C";"700";"0,00";"executada";"entrada";"700";"25,08";"-";"-";"-"
"10586323010";"13/05/2021 / 16:50:00";"GOLL4";"C";"800";"0,00";"executada";"saída";"800";"24,07";"0,07";"0,29";"56,00"
