#;Data/Hora;Ativo;C/V;Quantidade;Preço limite;Status;Tipo;Quantidade executada;Preço médio;Resultado (Abs.);Resultado %;Resultado (R$)
"12691237215";"22/07/2022 / 10:30:50";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"100.345,00";"-485,00";"-0,49";"-194,00"
"12691044639";"22/07/2022 / 09:05:00";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"99.860,00";"-";"-";"-"
"12688048302";"21/07/2022 / 10:11:53";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"98.045,00";"-495,00";"-0,50";"-198,00"
"12687776900";"21/07/2022 / 09:05:01";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"98.540,00";"-";"-";"-"
"12685243968";"20/07/2022 / 11:00:00";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"98.290,00";"-350,00";"-0,35";"-140,00"
"12684888052";"20/07/2022 / 09:25:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"98.640,00";"-";"-";"-"
"12681463496";"19/07/2022 / 13:50:36";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"98.785,00";"-500,00";"-0,51";"-200,00"
"12680384590";"19/07/2022 / 09:05:00";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"98.285,00";"-";"-";"-"
"12676036689";"18/07/2022 / 10:41:26";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"98.995,00";"-495,00";"-0,50";"-198,00"
"12675624037";"18/07/2022 / 09:05:00";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"98.500,00";"-";"-";"-"
"12659927788";"15/07/2022 / 10:20:00";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"96.670,00";"-122,50";"-0,13";"-49,00"
"12659663379";"15/07/2022 / 09:35:01";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"96.792,50";"-";"-";"-"
"12655320500";"14/07/2022 / 09:24:38";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"97.462,50";"-497,50";"-0,51";"-199,00"
"12655098988";"14/07/2022 / 09:05:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"97.960,00";"-";"-";"-"
"12650194826";"13/07/2022 / 13:00:00";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"99.312,50";"717,50";"0,73";"287,00"
"12649430968";"13/07/2022 / 09:35:01";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"98.595,00";"-";"-";"-"
"12645966730";"12/07/2022 / 10:29:38";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"98.360,00";"-480,00";"-0,49";"-192,00"
"12645705664";"12/07/2022 / 09:05:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"98.840,00";"-";"-";"-"
"12638484661";"11/07/2022 / 09:38:05";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"100.022,50";"-542,50";"-0,54";"-217,00"
"12638331752";"11/07/2022 / 09:05:01";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"100.565,00";"-";"-";"-"
"12629844845";"08/07/2022 / 10:50:02";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"101.937,50";"42,50";"0,04";"17,00"
"12629505754";"08/07/2022 / 09:10:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"101.895,00";"-";"-";"-"
"12626314418";"07/07/2022 / 10:08:17";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"101.535,00";"-500,00";"-0,49";"-200,00"
"12626085622";"07/07/2022 / 09:05:01";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"101.035,00";"-";"-";"-"
"12622537420";"06/07/2022 / 11:40:00";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"99.577,50";"642,50";"0,65";"257,00"
"12621807218";"06/07/2022 / 09:05:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"98.935,00";"-";"-";"-"
"12617420800";"05/07/2022 / 10:37:42";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"98.275,00";"-505,00";"-0,51";"-202,00"
"12617117238";"05/07/2022 / 09:05:01";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"98.780,00";"-";"-";"-"
"12614808089";"04/07/2022 / 11:52:40";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"100.490,00";"-507,50";"-0,51";"-203,00"
"12614629852";"04/07/2022 / 10:40:00";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"99.982,50";"-";"-";"-"
"12614532634";"04/07/2022 / 10:14:37";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"99.570,00";"-450,00";"-0,45";"-180,00"
"12614315305";"04/07/2022 / 09:05:01";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"100.020,00";"-";"-";"-"
"12605047941";"01/07/2022 / 11:35:00";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"98.845,00";"-297,50";"-0,30";"-119,00"
"12604458781";"01/07/2022 / 09:10:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"99.142,50";"-";"-";"-"
"12600234564";"30/06/2022 / 09:18:12";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"99.562,50";"-497,50";"-0,50";"-199,00"
"12600177843";"30/06/2022 / 09:05:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"100.060,00";"-";"-";"-"
"12597242665";"29/06/2022 / 11:57:32";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"101.387,50";"-507,50";"-0,50";"-203,00"
"12596784757";"29/06/2022 / 10:45:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"101.895,00";"-";"-";"-"
"12596372513";"29/06/2022 / 09:30:15";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"103.145,00";"-530,00";"-0,52";"-212,00"
"12596281138";"29/06/2022 / 09:05:01";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"102.615,00";"-";"-";"-"
"12591915262";"28/06/2022 / 09:55:00";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"103.650,00";"67,50";"0,07";"27,00"
"12591697842";"28/06/2022 / 09:05:01";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"103.717,50";"-";"-";"-"
"12588056970";"27/06/2022 / 10:17:44";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"101.730,00";"-525,00";"-0,52";"-210,00"
"12587898714";"27/06/2022 / 09:05:00";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"101.205,00";"-";"-";"-"
"12575268510";"24/06/2022 / 09:28:23";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"100.780,00";"-500,00";"-0,50";"-200,00"
"12575216366";"24/06/2022 / 09:05:01";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"100.280,00";"-";"-";"-"
"12569596288";"23/06/2022 / 12:00:00";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"101.510,00";"60,00";"0,06";"24,00"
"12568857348";"23/06/2022 / 10:00:02";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"101.570,00";"-";"-";"-"
"12564924582";"22/06/2022 / 09:37:51";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"99.820,00";"-535,00";"-0,53";"-214,00"
"12564792578";"22/06/2022 / 09:05:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"100.355,00";"-";"-";"-"
"12561275522";"21/06/2022 / 14:00:00";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"102.040,00";"460,00";"0,45";"184,00"
"12559653598";"21/06/2022 / 09:05:00";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"102.500,00";"-";"-";"-"
"12555425407";"20/06/2022 / 10:27:30";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"100.702,50";"-497,50";"-0,49";"-199,00"
"12554918133";"20/06/2022 / 09:05:00";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"101.200,00";"-";"-";"-"
"12542637411";"17/06/2022 / 09:51:08";"WINQ22";"V";"2";"0,00";"executada";"saída";"2";"102.852,50";"-482,50";"-0,47";"-193,00"
"12542482164";"17/06/2022 / 09:05:01";"WINQ22";"C";"2";"0,00";"executada";"entrada";"2";"103.335,00";"-";"-";"-"
"12534652200";"15/06/2022 / 09:42:26";"WINQ22";"C";"2";"0,00";"executada";"saída";"2";"104.970,00";"-490,00";"-0,47";"-196,00"
"12534533892";"15/06/2022 / 09:05:00";"WINQ22";"V";"2";"0,00";"executada";"entrada";"2";"104.480,00";"-";"-";"-"
"12529126355";"14/06/2022 / 11:25:25";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"102.030,00";"-510,00";"-0,50";"-204,00"
"12528934845";"14/06/2022 / 10:45:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"102.540,00";"-";"-";"-"
"12524030268";"13/06/2022 / 10:45:47";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"102.895,00";"-510,00";"-0,49";"-204,00"
"12523591933";"13/06/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"103.405,00";"-";"-";"-"
"12505886831";"10/06/2022 / 09:50:08";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"106.327,50";"-497,50";"-0,47";"-199,00"
"12505781882";"10/06/2022 / 09:35:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"106.825,00";"-";"-";"-"
"12497192974";"09/06/2022 / 10:20:45";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"107.770,00";"1.495,00";"1,37";"598,00"
"12496945872";"09/06/2022 / 09:05:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"109.265,00";"-";"-";"-"
"12492472635";"08/06/2022 / 12:50:00";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"109.860,00";"260,00";"0,24";"104,00"
"12491731576";"08/06/2022 / 10:45:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"110.120,00";"-";"-";"-"
"12491405153";"08/06/2022 / 09:29:47";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"109.292,50";"-492,50";"-0,45";"-197,00"
"12491351133";"08/06/2022 / 09:10:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"109.785,00";"-";"-";"-"
"12484104198";"07/06/2022 / 09:53:02";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"109.845,00";"-500,00";"-0,45";"-200,00"
"12483966454";"07/06/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"110.345,00";"-";"-";"-"
"12478680984";"06/06/2022 / 11:34:56";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"110.990,00";"1.515,00";"1,35";"606,00"
"12478077857";"06/06/2022 / 09:05:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"112.505,00";"-";"-";"-"
"12464819748";"03/06/2022 / 10:26:21";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"111.695,00";"-495,00";"-0,44";"-198,00"
"12464359524";"03/06/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"112.190,00";"-";"-";"-"
"12458736688";"02/06/2022 / 11:27:01";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"111.667,50";"-502,50";"-0,45";"-201,00"
"12458563510";"02/06/2022 / 10:55:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"112.170,00";"-";"-";"-"
"12458377905";"02/06/2022 / 10:00:59";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"112.835,00";"-500,00";"-0,45";"-200,00"
"12458174493";"02/06/2022 / 09:05:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"112.335,00";"-";"-";"-"
"12452525829";"01/06/2022 / 10:45:00";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"112.175,00";"-242,50";"-0,22";"-97,00"
"12451965095";"01/06/2022 / 09:05:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"111.932,50";"-";"-";"-"
"12446240445";"31/05/2022 / 10:22:53";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"112.335,00";"-485,00";"-0,43";"-194,00"
"12445750932";"31/05/2022 / 09:15:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"111.850,00";"-";"-";"-"
"12440674731";"30/05/2022 / 11:28:39";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"112.005,00";"1.490,00";"1,31";"596,00"
"12439814276";"30/05/2022 / 09:05:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"113.495,00";"-";"-";"-"
"12427391398";"27/05/2022 / 11:10:00";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"112.240,00";"-25,00";"-0,02";"-10,00"
"12426811159";"27/05/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"112.265,00";"-";"-";"-"
"12422524828";"26/05/2022 / 10:35:00";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"111.435,00";"320,00";"0,29";"128,00"
"12422021875";"26/05/2022 / 09:05:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"111.755,00";"-";"-";"-"
"12412684454";"24/05/2022 / 10:35:00";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"109.627,50";"-312,50";"-0,28";"-125,00"
"12412418786";"24/05/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"109.940,00";"-";"-";"-"
"12409418893";"23/05/2022 / 11:35:00";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"110.657,50";"-207,50";"-0,19";"-83,00"
"12408736457";"23/05/2022 / 09:05:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"110.450,00";"-";"-";"-"
"12398704262";"20/05/2022 / 09:50:28";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"109.480,00";"-510,00";"-0,47";"-204,00"
"12398590431";"20/05/2022 / 09:05:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"108.970,00";"-";"-";"-"
"12393276561";"19/05/2022 / 10:33:40";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"107.840,00";"-505,00";"-0,47";"-202,00"
"12393115219";"19/05/2022 / 10:00:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"107.335,00";"-";"-";"-"
"12383600611";"18/05/2022 / 10:14:27";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"109.095,00";"-447,50";"-0,41";"-179,00"
"12383290421";"18/05/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"109.542,50";"-";"-";"-"
"12373262148";"17/05/2022 / 09:19:26";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"110.480,00";"-500,00";"-0,45";"-200,00"
"12373177577";"17/05/2022 / 09:05:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"109.980,00";"-";"-";"-"
"12370088494";"16/05/2022 / 13:01:20";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"109.260,00";"-490,00";"-0,45";"-196,00"
"12369221482";"16/05/2022 / 10:40:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"108.770,00";"-";"-";"-"
"12358171594";"13/05/2022 / 10:51:31";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"108.137,50";"-482,50";"-0,45";"-193,00"
"12357784046";"13/05/2022 / 09:05:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"107.655,00";"-";"-";"-"
"12352414573";"12/05/2022 / 10:35:00";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"104.640,00";"195,00";"0,19";"78,00"
"12352101091";"12/05/2022 / 09:05:01";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"104.445,00";"-";"-";"-"
"12346655314";"11/05/2022 / 09:25:04";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"105.497,50";"-500,00";"-0,48";"-200,00"
"12346576592";"11/05/2022 / 09:05:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"104.997,50";"-";"-";"-"
"12341665054";"10/05/2022 / 13:31:17";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"103.445,00";"1.525,00";"1,45";"610,00"
"12339700934";"10/05/2022 / 09:05:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"104.970,00";"-";"-";"-"
"12334831312";"09/05/2022 / 09:29:28";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"104.380,00";"-490,00";"-0,47";"-196,00"
"12334746801";"09/05/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"104.870,00";"-";"-";"-"
"12325637024";"06/05/2022 / 10:36:58";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"105.655,00";"1.495,00";"1,40";"598,00"
"12325344120";"06/05/2022 / 09:35:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"107.150,00";"-";"-";"-"
"12321406230";"05/05/2022 / 10:00:28";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"108.180,00";"-495,00";"-0,46";"-198,00"
"12321214038";"05/05/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"108.675,00";"-";"-";"-"
"12315759892";"04/05/2022 / 10:15:38";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"106.880,00";"-505,00";"-0,47";"-202,00"
"12315500625";"04/05/2022 / 09:35:01";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"107.385,00";"-";"-";"-"
"12310473555";"03/05/2022 / 14:15:00";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"108.125,00";"65,00";"0,06";"26,00"
"12308507851";"03/05/2022 / 09:05:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"108.190,00";"-";"-";"-"
"12301577025";"02/05/2022 / 11:17:49";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"107.700,00";"1.535,00";"1,41";"614,00"
"12301294279";"02/05/2022 / 10:25:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"109.235,00";"-";"-";"-"
"12286055800";"29/04/2022 / 09:28:50";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"112.440,00";"-475,00";"-0,42";"-190,00"
"12285965834";"29/04/2022 / 09:15:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"111.965,00";"-";"-";"-"
"12281456392";"28/04/2022 / 11:34:26";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"110.420,00";"-500,00";"-0,45";"-200,00"
"12280914605";"28/04/2022 / 10:35:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"110.920,00";"-";"-";"-"
"12280540824";"28/04/2022 / 09:10:01";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"111.860,00";"50,00";"0,04";"20,00"
"12280531082";"28/04/2022 / 09:05:01";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"111.910,00";"-";"-";"-"
"12276136629";"27/04/2022 / 11:35:00";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"110.855,00";"20,00";"0,02";"8,00"
"12275895040";"27/04/2022 / 10:40:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"110.835,00";"-";"-";"-"
"12275440834";"27/04/2022 / 09:10:00";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"111.390,00";"-135,00";"-0,12";"-54,00"
"12275417377";"27/04/2022 / 09:05:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"111.255,00";"-";"-";"-"
"12272169990";"26/04/2022 / 10:34:03";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"111.310,00";"-485,00";"-0,43";"-194,00"
"12271776602";"26/04/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"111.795,00";"-";"-";"-"
"12267938732";"25/04/2022 / 11:00:00";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"111.255,00";"95,00";"0,09";"38,00"
"12267470939";"25/04/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"111.160,00";"-";"-";"-"
"12256372567";"22/04/2022 / 09:14:31";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"113.977,50";"-497,50";"-0,43";"-199,00"
"12256345137";"22/04/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"114.475,00";"-";"-";"-"
"12249023431";"20/04/2022 / 10:45:00";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"116.355,00";"-130,00";"-0,11";"-52,00"
"12248911912";"20/04/2022 / 10:05:01";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"116.485,00";"-";"-";"-"
"12246436220";"19/04/2022 / 10:12:21";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"116.670,00";"-512,50";"-0,44";"-205,00"
"12246294030";"19/04/2022 / 09:15:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"117.182,50";"-";"-";"-"
"12241274081";"18/04/2022 / 10:25:00";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"117.572,50";"-122,50";"-0,10";"-49,00"
"12241015862";"18/04/2022 / 09:15:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"117.695,00";"-";"-";"-"
"12226321302";"14/04/2022 / 10:50:00";"WINM22";"V";"2";"0,00";"executada";"saída";"2";"118.270,00";"-335,00";"-0,28";"-134,00"
"12225720043";"14/04/2022 / 09:05:00";"WINM22";"C";"2";"0,00";"executada";"entrada";"2";"118.605,00";"-";"-";"-"
"12222687839";"13/04/2022 / 13:30:01";"WINM22";"C";"2";"0,00";"executada";"saída";"2";"118.860,00";"-15,00";"-0,01";"-6,00"
"12221567625";"13/04/2022 / 09:05:00";"WINM22";"V";"2";"0,00";"executada";"entrada";"2";"118.845,00";"-";"-";"-"
"12216377953";"12/04/2022 / 09:05:01";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"117.635,00";"-5,00";"-0,00";"-2,00"
"12216377480";"12/04/2022 / 09:05:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"117.630,00";"-";"-";"-"
"12209763530";"11/04/2022 / 09:32:13";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"117.275,00";"-512,50";"-0,44";"-205,00"
"12209639839";"11/04/2022 / 09:05:01";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"117.787,50";"-";"-";"-"
"12196798975";"08/04/2022 / 10:02:20";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"118.165,00";"-497,50";"-0,42";"-199,00"
"12196572357";"08/04/2022 / 09:10:01";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"118.662,50";"-";"-";"-"
"12191585171";"07/04/2022 / 11:50:00";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"118.012,50";"147,50";"0,13";"59,00"
"12190737004";"07/04/2022 / 09:30:01";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"117.865,00";"-";"-";"-"
"12185714655";"06/04/2022 / 10:38:14";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"117.940,00";"-505,00";"-0,43";"-202,00"
"12185235556";"06/04/2022 / 09:05:01";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"118.445,00";"-";"-";"-"
"12179566272";"05/04/2022 / 10:45:02";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"121.825,00";"15,00";"0,01";"6,00"
"12179565468";"05/04/2022 / 10:45:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"121.840,00";"-";"-";"-"
"12179517931";"05/04/2022 / 10:35:00";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"121.180,00";"5,00";"0,00";"2,00"
"12179077333";"05/04/2022 / 09:05:01";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"121.175,00";"-";"-";"-"
"12175012600";"04/04/2022 / 16:50:00";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"121.675,00";"155,00";"0,13";"62,00"
"12172767383";"04/04/2022 / 09:20:00";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"121.520,00";"-";"-";"-"
"12159292660";"01/04/2022 / 09:05:02";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"121.085,00";"-7,50";"-0,01";"-3,00"
"12159292057";"01/04/2022 / 09:05:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"121.077,50";"-";"-";"-"
"12148419705";"31/03/2022 / 10:30:00";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"121.160,00";"-185,00";"-0,15";"-74,00"
"12148287202";"31/03/2022 / 10:05:01";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"120.975,00";"-";"-";"-"
"12143034806";"30/03/2022 / 11:35:00";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"120.810,00";"40,00";"0,03";"16,00"
"12142504275";"30/03/2022 / 09:25:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"120.850,00";"-";"-";"-"
"12139447061";"29/03/2022 / 16:50:00";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"120.675,00";"350,00";"0,29";"140,00"
"12137349653";"29/03/2022 / 10:50:00";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"120.325,00";"-";"-";"-"
"12136705570";"29/03/2022 / 09:25:03";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"121.015,00";"-500,00";"-0,41";"-200,00"
"12136599433";"29/03/2022 / 09:05:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"120.515,00";"-";"-";"-"
"12131183035";"28/03/2022 / 11:20:15";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"118.697,50";"1.447,50";"1,20";"579,00"
"12130793041";"28/03/2022 / 09:30:01";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"120.145,00";"-";"-";"-"
"12104728235";"25/03/2022 / 11:50:00";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"120.145,00";"135,00";"0,11";"54,00"
"12103000061";"25/03/2022 / 09:40:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"120.280,00";"-";"-";"-"
"12093289047";"24/03/2022 / 12:14:56";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"119.607,50";"1.522,50";"1,29";"609,00"
"12092862692";"24/03/2022 / 10:30:00";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"118.085,00";"-";"-";"-"
"12082787396";"22/03/2022 / 10:05:36";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"117.730,00";"-500,00";"-0,43";"-200,00"
"12082645803";"22/03/2022 / 09:30:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"117.230,00";"-";"-";"-"
"12074351424";"21/03/2022 / 10:13:26";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"116.540,00";"-495,00";"-0,43";"-198,00"
"12074312749";"21/03/2022 / 10:05:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"116.045,00";"-";"-";"-"
"12065716943";"18/03/2022 / 11:10:20";"WINJ22";"V";"2";"0,00";"executada";"saída";"2";"114.730,00";"1.480,00";"1,31";"592,00"
"12065000617";"18/03/2022 / 09:05:00";"WINJ22";"C";"2";"0,00";"executada";"entrada";"2";"113.250,00";"-";"-";"-"
"12061954987";"17/03/2022 / 12:10:01";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"112.607,50";"-60,00";"-0,05";"-24,00"
"12061372337";"17/03/2022 / 10:05:01";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"112.547,50";"-";"-";"-"
"12057690374";"16/03/2022 / 11:28:20";"WINJ22";"C";"2";"0,00";"executada";"saída";"2";"111.810,00";"-530,00";"-0,48";"-212,00"
"12057077269";"16/03/2022 / 09:05:00";"WINJ22";"V";"2";"0,00";"executada";"entrada";"2";"111.280,00";"-";"-";"-"
